,provinceName,districtName,productName,amount
4786,SİİRT,KURTALAN,Motorin EcoForce,8.48
4787,SİİRT,KURTALAN,Kalorifer Yakıtı,8.48
4788,SİİRT,KURTALAN,Fuel Oil,7.51
4789,SİİRT,KURTALAN,Yüksek Kükürtlü Fuel Oil,6.56
4790,SİİRT,MERKEZ,Kurşunsuz Benzin 95,8.25
4791,SİİRT,MERKEZ,Gazyağı,9.41
4792,SİİRT,MERKEZ,Motorin UltraForce,8.51
4793,SİİRT,MERKEZ,Motorin EcoForce,8.48
4794,SİİRT,MERKEZ,Kalorifer Yakıtı,8.48
4795,SİİRT,MERKEZ,Fuel Oil,7.51
4796,SİİRT,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.56
4797,SİİRT,PERVARİ,Kurşunsuz Benzin 95,8.27
4798,SİİRT,PERVARİ,Motorin UltraForce,8.52
4799,SİİRT,PERVARİ,Motorin EcoForce,8.49
4800,SİİRT,PERVARİ,Fuel Oil,7.51
4801,SİİRT,ŞİRVAN,Kurşunsuz Benzin 95,8.26
4802,SİİRT,ŞİRVAN,Motorin UltraForce,8.52
4803,SİİRT,ŞİRVAN,Motorin EcoForce,8.49
4804,SİİRT,ŞİRVAN,Fuel Oil,7.51
4805,SİNOP,AYANCIK,Kurşunsuz Benzin 95,8.1
4806,SİNOP,AYANCIK,Gazyağı,9.33
4807,SİNOP,AYANCIK,Motorin UltraForce,8.37
4808,SİNOP,AYANCIK,Motorin EcoForce,8.34
4809,SİNOP,AYANCIK,Kalorifer Yakıtı,8.39
4810,SİNOP,AYANCIK,Fuel Oil,7.42
4811,SİNOP,AYANCIK,Yüksek Kükürtlü Fuel Oil,6.5
4812,SİNOP,BOYABAT,Kurşunsuz Benzin 95,8.1
4813,SİNOP,BOYABAT,Gazyağı,9.32
4814,SİNOP,BOYABAT,Motorin UltraForce,8.37
4815,SİNOP,BOYABAT,Motorin EcoForce,8.34
4816,SİNOP,BOYABAT,Kalorifer Yakıtı,8.38
4817,SİNOP,BOYABAT,Fuel Oil,7.41
4818,SİNOP,BOYABAT,Yüksek Kükürtlü Fuel Oil,6.49
4819,SİNOP,DİKMEN,Kurşunsuz Benzin 95,8.08
4820,SİNOP,DİKMEN,Gazyağı,9.33
4821,SİNOP,DİKMEN,Motorin UltraForce,8.34
4822,SİNOP,DİKMEN,Motorin EcoForce,8.31
4823,SİNOP,DİKMEN,Kalorifer Yakıtı,8.39
4824,SİNOP,DİKMEN,Fuel Oil,7.42
4825,SİNOP,DİKMEN,Yüksek Kükürtlü Fuel Oil,6.5
4826,SİNOP,DURAĞAN,Kurşunsuz Benzin 95,8.1
4827,SİNOP,DURAĞAN,Gazyağı,9.32
4828,SİNOP,DURAĞAN,Motorin UltraForce,8.35
4829,SİNOP,DURAĞAN,Motorin EcoForce,8.32
4830,SİNOP,DURAĞAN,Kalorifer Yakıtı,8.38
4831,SİNOP,DURAĞAN,Fuel Oil,7.41
4832,SİNOP,DURAĞAN,Yüksek Kükürtlü Fuel Oil,6.49
4833,SİNOP,ERFELEK,Kurşunsuz Benzin 95,8.1
4834,SİNOP,ERFELEK,Gazyağı,9.33
4835,SİNOP,ERFELEK,Motorin UltraForce,8.36
4836,SİNOP,ERFELEK,Motorin EcoForce,8.33
4837,SİNOP,ERFELEK,Kalorifer Yakıtı,8.39
4838,SİNOP,ERFELEK,Fuel Oil,7.42
4839,SİNOP,ERFELEK,Yüksek Kükürtlü Fuel Oil,6.5
4840,SİNOP,GERZE,Kurşunsuz Benzin 95,8.09
4841,SİNOP,GERZE,Gazyağı,9.33
4842,SİNOP,GERZE,Motorin UltraForce,8.35
4843,SİNOP,GERZE,Motorin EcoForce,8.32
4844,SİNOP,GERZE,Kalorifer Yakıtı,8.39
4845,SİNOP,GERZE,Fuel Oil,7.42
4846,SİNOP,GERZE,Yüksek Kükürtlü Fuel Oil,6.5
4847,SİNOP,MERKEZ,Kurşunsuz Benzin 95,8.09
4848,SİNOP,MERKEZ,Gazyağı,9.33
4849,SİNOP,MERKEZ,Motorin UltraForce,8.35
4850,SİNOP,MERKEZ,Motorin EcoForce,8.32
4851,SİNOP,MERKEZ,Kalorifer Yakıtı,8.38
4852,SİNOP,MERKEZ,Fuel Oil,7.42
4853,SİNOP,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.5
4854,SİNOP,SARAYDÜZÜ,Kurşunsuz Benzin 95,8.1
4855,SİNOP,SARAYDÜZÜ,Gazyağı,9.32
4856,SİNOP,SARAYDÜZÜ,Motorin UltraForce,8.37
4857,SİNOP,SARAYDÜZÜ,Motorin EcoForce,8.34
4858,SİNOP,SARAYDÜZÜ,Kalorifer Yakıtı,8.38
4859,SİNOP,SARAYDÜZÜ,Fuel Oil,7.41
4860,SİNOP,SARAYDÜZÜ,Yüksek Kükürtlü Fuel Oil,6.49
4861,SİNOP,TÜRKELİ,Kurşunsuz Benzin 95,8.1
4862,SİNOP,TÜRKELİ,Gazyağı,9.32
4863,SİNOP,TÜRKELİ,Motorin UltraForce,8.36
4864,SİNOP,TÜRKELİ,Motorin EcoForce,8.33
4865,SİNOP,TÜRKELİ,Kalorifer Yakıtı,8.38
4866,SİNOP,TÜRKELİ,Fuel Oil,7.41
4867,SİNOP,TÜRKELİ,Yüksek Kükürtlü Fuel Oil,6.49
4868,SİVAS,AKINCILAR,Kurşunsuz Benzin 95,8.08
4869,SİVAS,AKINCILAR,Gazyağı,9.34
4870,SİVAS,AKINCILAR,Motorin UltraForce,8.35
4871,SİVAS,AKINCILAR,Motorin EcoForce,8.32
4872,SİVAS,AKINCILAR,Kalorifer Yakıtı,8.41
4873,SİVAS,AKINCILAR,Fuel Oil,7.48
4874,SİVAS,AKINCILAR,Yüksek Kükürtlü Fuel Oil,6.51
4875,SİVAS,ALTINYAYLA,Kurşunsuz Benzin 95,8.06
4876,SİVAS,ALTINYAYLA,Gazyağı,9.33
4877,SİVAS,ALTINYAYLA,Motorin UltraForce,8.33
4878,SİVAS,ALTINYAYLA,Motorin EcoForce,8.3
4879,SİVAS,ALTINYAYLA,Kalorifer Yakıtı,8.41
4880,SİVAS,ALTINYAYLA,Fuel Oil,7.46
4881,SİVAS,ALTINYAYLA,Yüksek Kükürtlü Fuel Oil,6.5
4882,SİVAS,DİVRİĞİ,Kurşunsuz Benzin 95,8.08
4883,SİVAS,DİVRİĞİ,Gazyağı,9.35
4884,SİVAS,DİVRİĞİ,Motorin UltraForce,8.35
4885,SİVAS,DİVRİĞİ,Motorin EcoForce,8.32
4886,SİVAS,DİVRİĞİ,Kalorifer Yakıtı,8.43
4887,SİVAS,DİVRİĞİ,Fuel Oil,7.48
4888,SİVAS,DİVRİĞİ,Yüksek Kükürtlü Fuel Oil,6.52
4889,SİVAS,DOĞANŞAR,Kurşunsuz Benzin 95,8.07
4890,SİVAS,DOĞANŞAR,Gazyağı,9.34
4891,SİVAS,DOĞANŞAR,Motorin UltraForce,8.34
4892,SİVAS,DOĞANŞAR,Motorin EcoForce,8.31
4893,SİVAS,DOĞANŞAR,Kalorifer Yakıtı,8.41
4894,SİVAS,DOĞANŞAR,Fuel Oil,7.47
4895,SİVAS,DOĞANŞAR,Yüksek Kükürtlü Fuel Oil,6.51
4896,SİVAS,GEMEREK,Kurşunsuz Benzin 95,8.05
4897,SİVAS,GEMEREK,Gazyağı,9.32
4898,SİVAS,GEMEREK,Motorin UltraForce,8.32
4899,SİVAS,GEMEREK,Motorin EcoForce,8.29
4900,SİVAS,GEMEREK,Kalorifer Yakıtı,8.41
4901,SİVAS,GEMEREK,Fuel Oil,7.44
4902,SİVAS,GEMEREK,Yüksek Kükürtlü Fuel Oil,6.49
4903,SİVAS,GÖLOVA,Kurşunsuz Benzin 95,8.08
4904,SİVAS,GÖLOVA,Gazyağı,9.34
4905,SİVAS,GÖLOVA,Motorin UltraForce,8.35
4906,SİVAS,GÖLOVA,Motorin EcoForce,8.32
4907,SİVAS,GÖLOVA,Kalorifer Yakıtı,8.42
4908,SİVAS,GÖLOVA,Fuel Oil,7.48
4909,SİVAS,GÖLOVA,Yüksek Kükürtlü Fuel Oil,6.51
4910,SİVAS,GÜRÜN,Kurşunsuz Benzin 95,8.09
4911,SİVAS,GÜRÜN,Gazyağı,9.33
4912,SİVAS,GÜRÜN,Motorin UltraForce,8.36
4913,SİVAS,GÜRÜN,Motorin EcoForce,8.33
4914,SİVAS,GÜRÜN,Kalorifer Yakıtı,8.42
4915,SİVAS,GÜRÜN,Fuel Oil,7.46
4916,SİVAS,GÜRÜN,Yüksek Kükürtlü Fuel Oil,6.5
4917,SİVAS,HAFİK,Kurşunsuz Benzin 95,8.06
4918,SİVAS,HAFİK,Gazyağı,9.33
4919,SİVAS,HAFİK,Motorin UltraForce,8.33
4920,SİVAS,HAFİK,Motorin EcoForce,8.3
4921,SİVAS,HAFİK,Kalorifer Yakıtı,8.41
4922,SİVAS,HAFİK,Fuel Oil,7.46
4923,SİVAS,HAFİK,Yüksek Kükürtlü Fuel Oil,6.5
4924,SİVAS,İMRANLI,Kurşunsuz Benzin 95,8.08
4925,SİVAS,İMRANLI,Gazyağı,9.34
4926,SİVAS,İMRANLI,Motorin UltraForce,8.34
4927,SİVAS,İMRANLI,Motorin EcoForce,8.31
4928,SİVAS,İMRANLI,Kalorifer Yakıtı,8.42
4929,SİVAS,İMRANLI,Fuel Oil,7.47
4930,SİVAS,İMRANLI,Yüksek Kükürtlü Fuel Oil,6.51
4931,SİVAS,KANGAL,Kurşunsuz Benzin 95,8.07
4932,SİVAS,KANGAL,Gazyağı,9.34
4933,SİVAS,KANGAL,Motorin UltraForce,8.34
4934,SİVAS,KANGAL,Motorin EcoForce,8.31
4935,SİVAS,KANGAL,Kalorifer Yakıtı,8.42
4936,SİVAS,KANGAL,Fuel Oil,7.56
4937,SİVAS,KANGAL,Yüksek Kükürtlü Fuel Oil,6.51
4938,SİVAS,KOYULHİSAR,Kurşunsuz Benzin 95,8.07
4939,SİVAS,KOYULHİSAR,Gazyağı,9.34
4940,SİVAS,KOYULHİSAR,Motorin UltraForce,8.34
4941,SİVAS,KOYULHİSAR,Motorin EcoForce,8.31
4942,SİVAS,KOYULHİSAR,Kalorifer Yakıtı,8.41
4943,SİVAS,KOYULHİSAR,Fuel Oil,7.47
4944,SİVAS,KOYULHİSAR,Yüksek Kükürtlü Fuel Oil,6.51
4945,SİVAS,MERKEZ,Kurşunsuz Benzin 95,8.06
4946,SİVAS,MERKEZ,Gazyağı,9.33
4947,SİVAS,MERKEZ,Motorin UltraForce,8.33
4948,SİVAS,MERKEZ,Motorin EcoForce,8.3
4949,SİVAS,MERKEZ,Kalorifer Yakıtı,8.41
4950,SİVAS,MERKEZ,Fuel Oil,7.45
4951,SİVAS,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.5
4952,SİVAS,SUŞEHRİ,Kurşunsuz Benzin 95,8.07
4953,SİVAS,SUŞEHRİ,Gazyağı,9.34
4954,SİVAS,SUŞEHRİ,Motorin UltraForce,8.35
4955,SİVAS,SUŞEHRİ,Motorin EcoForce,8.32
4956,SİVAS,SUŞEHRİ,Kalorifer Yakıtı,8.41
4957,SİVAS,SUŞEHRİ,Fuel Oil,7.47
4958,SİVAS,SUŞEHRİ,Yüksek Kükürtlü Fuel Oil,6.51
4959,SİVAS,ŞARKIŞLA,Kurşunsuz Benzin 95,8.05
4960,SİVAS,ŞARKIŞLA,Gazyağı,9.33
4961,SİVAS,ŞARKIŞLA,Motorin UltraForce,8.32
4962,SİVAS,ŞARKIŞLA,Motorin EcoForce,8.29
4963,SİVAS,ŞARKIŞLA,Kalorifer Yakıtı,8.41
4964,SİVAS,ŞARKIŞLA,Fuel Oil,7.45
4965,SİVAS,ŞARKIŞLA,Yüksek Kükürtlü Fuel Oil,6.5
4966,SİVAS,ULAŞ,Kurşunsuz Benzin 95,8.06
4967,SİVAS,ULAŞ,Gazyağı,9.33
4968,SİVAS,ULAŞ,Motorin UltraForce,8.33
4969,SİVAS,ULAŞ,Motorin EcoForce,8.3
4970,SİVAS,ULAŞ,Kalorifer Yakıtı,8.41
4971,SİVAS,ULAŞ,Fuel Oil,7.46
4972,SİVAS,ULAŞ,Yüksek Kükürtlü Fuel Oil,6.5
4973,SİVAS,YILDIZELİ,Kurşunsuz Benzin 95,8.05
4974,SİVAS,YILDIZELİ,Gazyağı,9.32
4975,SİVAS,YILDIZELİ,Motorin UltraForce,8.32
4976,SİVAS,YILDIZELİ,Motorin EcoForce,8.29
4977,SİVAS,YILDIZELİ,Kalorifer Yakıtı,8.41
4978,SİVAS,YILDIZELİ,Fuel Oil,7.45
4979,SİVAS,YILDIZELİ,Yüksek Kükürtlü Fuel Oil,6.49
4980,SİVAS,ZARA,Kurşunsuz Benzin 95,8.07
4981,SİVAS,ZARA,Gazyağı,9.34
4982,SİVAS,ZARA,Motorin UltraForce,8.34
4983,SİVAS,ZARA,Motorin EcoForce,8.31
4984,SİVAS,ZARA,Kalorifer Yakıtı,8.42
4985,SİVAS,ZARA,Fuel Oil,7.47
4986,SİVAS,ZARA,Yüksek Kükürtlü Fuel Oil,6.51
4987,TEKİRDAĞ,ÇERKEZKÖY,Kurşunsuz Benzin 95,7.93
4988,TEKİRDAĞ,ÇERKEZKÖY,Gazyağı,9.27
4989,TEKİRDAĞ,ÇERKEZKÖY,Motorin UltraForce,8.2
4990,TEKİRDAĞ,ÇERKEZKÖY,Motorin EcoForce,8.17
4991,TEKİRDAĞ,ÇERKEZKÖY,Kalorifer Yakıtı,8.35
4992,TEKİRDAĞ,ÇERKEZKÖY,Fuel Oil,7.43
4993,TEKİRDAĞ,ÇERKEZKÖY,Yüksek Kükürtlü Fuel Oil,6.52
4994,TEKİRDAĞ,ÇORLU,Kurşunsuz Benzin 95,7.92
4995,TEKİRDAĞ,ÇORLU,Gazyağı,9.28
4996,TEKİRDAĞ,ÇORLU,Motorin UltraForce,8.19
4997,TEKİRDAĞ,ÇORLU,Motorin EcoForce,8.16
4998,TEKİRDAĞ,ÇORLU,Kalorifer Yakıtı,8.35
4999,TEKİRDAĞ,ÇORLU,Fuel Oil,7.43
5000,TEKİRDAĞ,ÇORLU,Yüksek Kükürtlü Fuel Oil,6.53
5001,TEKİRDAĞ,ERGENE,Kurşunsuz Benzin 95,7.92
5002,TEKİRDAĞ,ERGENE,Gazyağı,9.28
5003,TEKİRDAĞ,ERGENE,Motorin UltraForce,8.19
5004,TEKİRDAĞ,ERGENE,Motorin EcoForce,8.16
5005,TEKİRDAĞ,ERGENE,Kalorifer Yakıtı,8.35
5006,TEKİRDAĞ,ERGENE,Fuel Oil,7.43
5007,TEKİRDAĞ,ERGENE,Yüksek Kükürtlü Fuel Oil,6.53
5008,TEKİRDAĞ,HAYRABOLU,Kurşunsuz Benzin 95,7.93
5009,TEKİRDAĞ,HAYRABOLU,Gazyağı,9.28
5010,TEKİRDAĞ,HAYRABOLU,Motorin UltraForce,8.2
5011,TEKİRDAĞ,HAYRABOLU,Motorin EcoForce,8.17
5012,TEKİRDAĞ,HAYRABOLU,Kalorifer Yakıtı,8.36
5013,TEKİRDAĞ,HAYRABOLU,Fuel Oil,7.45
5014,TEKİRDAĞ,HAYRABOLU,Yüksek Kükürtlü Fuel Oil,6.53
5015,TEKİRDAĞ,MALKARA,Kurşunsuz Benzin 95,7.93
5016,TEKİRDAĞ,MALKARA,Gazyağı,9.28
5017,TEKİRDAĞ,MALKARA,Motorin UltraForce,8.2
5018,TEKİRDAĞ,MALKARA,Motorin EcoForce,8.17
5019,TEKİRDAĞ,MALKARA,Kalorifer Yakıtı,8.36
5020,TEKİRDAĞ,MALKARA,Fuel Oil,7.54
5021,TEKİRDAĞ,MALKARA,Yüksek Kükürtlü Fuel Oil,6.53
5022,TEKİRDAĞ,MARMARAEREĞLİSİ,Kurşunsuz Benzin 95,7.92
5023,TEKİRDAĞ,MARMARAEREĞLİSİ,Gazyağı,9.27
5024,TEKİRDAĞ,MARMARAEREĞLİSİ,Motorin UltraForce,8.19
5025,TEKİRDAĞ,MARMARAEREĞLİSİ,Motorin EcoForce,8.16
5026,TEKİRDAĞ,MARMARAEREĞLİSİ,Kalorifer Yakıtı,8.35
5027,TEKİRDAĞ,MARMARAEREĞLİSİ,Fuel Oil,7.43
5028,TEKİRDAĞ,MARMARAEREĞLİSİ,Yüksek Kükürtlü Fuel Oil,6.52
5029,TEKİRDAĞ,MERKEZ,Kurşunsuz Benzin 95,7.92
5030,TEKİRDAĞ,MERKEZ,Gazyağı,9.28
5031,TEKİRDAĞ,MERKEZ,Motorin UltraForce,8.19
5032,TEKİRDAĞ,MERKEZ,Motorin EcoForce,8.16
5033,TEKİRDAĞ,MERKEZ,Kalorifer Yakıtı,8.35
5034,TEKİRDAĞ,MERKEZ,Fuel Oil,7.43
5035,TEKİRDAĞ,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.53
5036,TEKİRDAĞ,MURATLI,Kurşunsuz Benzin 95,7.93
5037,TEKİRDAĞ,MURATLI,Gazyağı,9.28
5038,TEKİRDAĞ,MURATLI,Motorin UltraForce,8.2
5039,TEKİRDAĞ,MURATLI,Motorin EcoForce,8.17
5040,TEKİRDAĞ,MURATLI,Kalorifer Yakıtı,8.35
5041,TEKİRDAĞ,MURATLI,Fuel Oil,7.44
5042,TEKİRDAĞ,MURATLI,Yüksek Kükürtlü Fuel Oil,6.53
5043,TEKİRDAĞ,SARAY,Kurşunsuz Benzin 95,7.93
5044,TEKİRDAĞ,SARAY,Gazyağı,9.28
5045,TEKİRDAĞ,SARAY,Motorin UltraForce,8.2
5046,TEKİRDAĞ,SARAY,Motorin EcoForce,8.17
5047,TEKİRDAĞ,SARAY,Kalorifer Yakıtı,8.35
5048,TEKİRDAĞ,SARAY,Fuel Oil,7.44
5049,TEKİRDAĞ,SARAY,Yüksek Kükürtlü Fuel Oil,6.53
5050,TEKİRDAĞ,SÜLEYMANPAŞA,Kurşunsuz Benzin 95,7.93
5051,TEKİRDAĞ,SÜLEYMANPAŞA,Gazyağı,9.28
5052,TEKİRDAĞ,SÜLEYMANPAŞA,Motorin UltraForce,8.2
5053,TEKİRDAĞ,SÜLEYMANPAŞA,Motorin EcoForce,8.17
5054,TEKİRDAĞ,SÜLEYMANPAŞA,Kalorifer Yakıtı,8.35
5055,TEKİRDAĞ,SÜLEYMANPAŞA,Fuel Oil,7.44
5056,TEKİRDAĞ,SÜLEYMANPAŞA,Yüksek Kükürtlü Fuel Oil,6.53
5057,TEKİRDAĞ,ŞARKÖY,Kurşunsuz Benzin 95,7.93
5058,TEKİRDAĞ,ŞARKÖY,Gazyağı,9.29
5059,TEKİRDAĞ,ŞARKÖY,Motorin UltraForce,8.2
5060,TEKİRDAĞ,ŞARKÖY,Motorin EcoForce,8.17
5061,TEKİRDAĞ,ŞARKÖY,Kalorifer Yakıtı,8.36
5062,TEKİRDAĞ,ŞARKÖY,Fuel Oil,7.45
5063,TEKİRDAĞ,ŞARKÖY,Yüksek Kükürtlü Fuel Oil,6.54
5064,TOKAT,ALMUS,Kurşunsuz Benzin 95,8.09
5065,TOKAT,ALMUS,Gazyağı,9.32
5066,TOKAT,ALMUS,Motorin UltraForce,8.35
5067,TOKAT,ALMUS,Motorin EcoForce,8.32
5068,TOKAT,ALMUS,Kalorifer Yakıtı,8.4
5069,TOKAT,ALMUS,Fuel Oil,7.39
5070,TOKAT,ALMUS,Yüksek Kükürtlü Fuel Oil,6.49
5071,TOKAT,ARTOVA,Kurşunsuz Benzin 95,8.09
5072,TOKAT,ARTOVA,Gazyağı,9.32
5073,TOKAT,ARTOVA,Motorin UltraForce,8.35
5074,TOKAT,ARTOVA,Motorin EcoForce,8.32
5075,TOKAT,ARTOVA,Kalorifer Yakıtı,8.4
5076,TOKAT,ARTOVA,Fuel Oil,7.39
5077,TOKAT,ARTOVA,Yüksek Kükürtlü Fuel Oil,6.49
5078,TOKAT,BAŞÇİFTLİK,Kurşunsuz Benzin 95,8.09
5079,TOKAT,BAŞÇİFTLİK,Gazyağı,9.33
5080,TOKAT,BAŞÇİFTLİK,Motorin UltraForce,8.35
5081,TOKAT,BAŞÇİFTLİK,Motorin EcoForce,8.32
5082,TOKAT,BAŞÇİFTLİK,Kalorifer Yakıtı,8.4
5083,TOKAT,BAŞÇİFTLİK,Fuel Oil,7.4
5084,TOKAT,BAŞÇİFTLİK,Yüksek Kükürtlü Fuel Oil,6.5
5085,TOKAT,ERBAA,Kurşunsuz Benzin 95,8.08
5086,TOKAT,ERBAA,Gazyağı,9.32
5087,TOKAT,ERBAA,Motorin UltraForce,8.34
5088,TOKAT,ERBAA,Motorin EcoForce,8.31
5089,TOKAT,ERBAA,Kalorifer Yakıtı,8.4
5090,TOKAT,ERBAA,Fuel Oil,7.39
5091,TOKAT,ERBAA,Yüksek Kükürtlü Fuel Oil,6.49
5092,TOKAT,MERKEZ,Kurşunsuz Benzin 95,8.08
5093,TOKAT,MERKEZ,Gazyağı,9.32
5094,TOKAT,MERKEZ,Motorin UltraForce,8.34
5095,TOKAT,MERKEZ,Motorin EcoForce,8.31
5096,TOKAT,MERKEZ,Kalorifer Yakıtı,8.4
5097,TOKAT,MERKEZ,Fuel Oil,7.43
5098,TOKAT,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.49
5099,TOKAT,NİKSAR,Kurşunsuz Benzin 95,8.09
5100,TOKAT,NİKSAR,Gazyağı,9.33
5101,TOKAT,NİKSAR,Motorin UltraForce,8.35
5102,TOKAT,NİKSAR,Motorin EcoForce,8.32
5103,TOKAT,NİKSAR,Kalorifer Yakıtı,8.4
5104,TOKAT,NİKSAR,Fuel Oil,7.4
5105,TOKAT,NİKSAR,Yüksek Kükürtlü Fuel Oil,6.5
5106,TOKAT,PAZAR,Kurşunsuz Benzin 95,8.08
5107,TOKAT,PAZAR,Gazyağı,9.32
5108,TOKAT,PAZAR,Motorin UltraForce,8.34
5109,TOKAT,PAZAR,Motorin EcoForce,8.31
5110,TOKAT,PAZAR,Kalorifer Yakıtı,8.4
5111,TOKAT,PAZAR,Fuel Oil,7.38
5112,TOKAT,PAZAR,Yüksek Kükürtlü Fuel Oil,6.49
5113,TOKAT,REŞADİYE,Kurşunsuz Benzin 95,8.09
5114,TOKAT,REŞADİYE,Gazyağı,9.33
5115,TOKAT,REŞADİYE,Motorin UltraForce,8.35
5116,TOKAT,REŞADİYE,Motorin EcoForce,8.32
5117,TOKAT,REŞADİYE,Kalorifer Yakıtı,8.4
5118,TOKAT,REŞADİYE,Fuel Oil,7.4
5119,TOKAT,REŞADİYE,Yüksek Kükürtlü Fuel Oil,6.5
5120,TOKAT,SULUSARAY,Kurşunsuz Benzin 95,8.09
5121,TOKAT,SULUSARAY,Gazyağı,9.32
5122,TOKAT,SULUSARAY,Motorin UltraForce,8.35
5123,TOKAT,SULUSARAY,Motorin EcoForce,8.32
5124,TOKAT,SULUSARAY,Kalorifer Yakıtı,8.4
5125,TOKAT,SULUSARAY,Fuel Oil,7.4
5126,TOKAT,SULUSARAY,Yüksek Kükürtlü Fuel Oil,6.49
5127,TOKAT,TURHAL,Kurşunsuz Benzin 95,8.08
5128,TOKAT,TURHAL,Gazyağı,9.32
5129,TOKAT,TURHAL,Motorin UltraForce,8.34
5130,TOKAT,TURHAL,Motorin EcoForce,8.31
5131,TOKAT,TURHAL,Kalorifer Yakıtı,8.4
5132,TOKAT,TURHAL,Fuel Oil,7.43
5133,TOKAT,TURHAL,Yüksek Kükürtlü Fuel Oil,6.49
5134,TOKAT,YEŞİLYURT,Kurşunsuz Benzin 95,8.09
5135,TOKAT,YEŞİLYURT,Gazyağı,9.32
5136,TOKAT,YEŞİLYURT,Motorin UltraForce,8.35
5137,TOKAT,YEŞİLYURT,Motorin EcoForce,8.32
5138,TOKAT,YEŞİLYURT,Kalorifer Yakıtı,8.4
5139,TOKAT,YEŞİLYURT,Fuel Oil,7.4
5140,TOKAT,YEŞİLYURT,Yüksek Kükürtlü Fuel Oil,6.49
5141,TOKAT,ZİLE,Kurşunsuz Benzin 95,8.08
5142,TOKAT,ZİLE,Gazyağı,9.32
5143,TOKAT,ZİLE,Motorin UltraForce,8.33
5144,TOKAT,ZİLE,Motorin EcoForce,8.3
5145,TOKAT,ZİLE,Kalorifer Yakıtı,8.4
5146,TOKAT,ZİLE,Fuel Oil,7.38
5147,TOKAT,ZİLE,Yüksek Kükürtlü Fuel Oil,6.49
5148,TRABZON,AKÇAABAT,Kurşunsuz Benzin 95,8.1
5149,TRABZON,AKÇAABAT,Motorin UltraForce,8.36
5150,TRABZON,AKÇAABAT,Motorin EcoForce,8.33
5151,TRABZON,AKÇAABAT,Fuel Oil,7.4
5152,TRABZON,ARAKLI,Kurşunsuz Benzin 95,8.11
5153,TRABZON,ARAKLI,Motorin UltraForce,8.38
5154,TRABZON,ARAKLI,Motorin EcoForce,8.35
5155,TRABZON,ARAKLI,Fuel Oil,7.4
5156,TRABZON,ARSİN,Kurşunsuz Benzin 95,8.1
5157,TRABZON,ARSİN,Motorin UltraForce,8.36
5158,TRABZON,ARSİN,Motorin EcoForce,8.33
5159,TRABZON,ARSİN,Fuel Oil,7.4
5160,TRABZON,BEŞİKDÜZÜ,Kurşunsuz Benzin 95,8.1
5161,TRABZON,BEŞİKDÜZÜ,Motorin UltraForce,8.36
5162,TRABZON,BEŞİKDÜZÜ,Motorin EcoForce,8.33
5163,TRABZON,BEŞİKDÜZÜ,Fuel Oil,7.4
5164,TRABZON,ÇARŞIBAŞI,Kurşunsuz Benzin 95,8.1
5165,TRABZON,ÇARŞIBAŞI,Motorin UltraForce,8.36
5166,TRABZON,ÇARŞIBAŞI,Motorin EcoForce,8.33
5167,TRABZON,ÇARŞIBAŞI,Fuel Oil,7.4
5168,TRABZON,ÇAYKARA,Kurşunsuz Benzin 95,8.11
5169,TRABZON,ÇAYKARA,Motorin UltraForce,8.37
5170,TRABZON,ÇAYKARA,Motorin EcoForce,8.34
5171,TRABZON,ÇAYKARA,Fuel Oil,7.4
5172,TRABZON,DÜZKÖY,Kurşunsuz Benzin 95,8.1
5173,TRABZON,DÜZKÖY,Motorin UltraForce,8.36
5174,TRABZON,DÜZKÖY,Motorin EcoForce,8.33
5175,TRABZON,DÜZKÖY,Fuel Oil,7.4
5176,TRABZON,MAÇKA,Kurşunsuz Benzin 95,8.11
5177,TRABZON,MAÇKA,Motorin UltraForce,8.37
5178,TRABZON,MAÇKA,Motorin EcoForce,8.34
5179,TRABZON,MAÇKA,Fuel Oil,7.4
5180,TRABZON,MERKEZ,Kurşunsuz Benzin 95,8.1
5181,TRABZON,MERKEZ,Gazyağı,9.36
5182,TRABZON,MERKEZ,Motorin UltraForce,8.36
5183,TRABZON,MERKEZ,Motorin EcoForce,8.33
5184,TRABZON,MERKEZ,Kalorifer Yakıtı,8.43
5185,TRABZON,MERKEZ,Fuel Oil,7.4
5186,TRABZON,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.53
5187,TRABZON,OF,Kurşunsuz Benzin 95,8.12
5188,TRABZON,OF,Motorin UltraForce,8.39
5189,TRABZON,OF,Motorin EcoForce,8.36
5190,TRABZON,OF,Fuel Oil,7.41
5191,TRABZON,ORTAHİSAR,Kurşunsuz Benzin 95,8.1
5192,TRABZON,ORTAHİSAR,Motorin UltraForce,8.36
5193,TRABZON,ORTAHİSAR,Motorin EcoForce,8.33
5194,TRABZON,ORTAHİSAR,Fuel Oil,7.4
5195,TRABZON,SÜRMENE,Kurşunsuz Benzin 95,8.12
5196,TRABZON,SÜRMENE,Motorin UltraForce,8.39
5197,TRABZON,SÜRMENE,Motorin EcoForce,8.36
5198,TRABZON,SÜRMENE,Fuel Oil,7.4
5199,TRABZON,ŞALPAZARI,Kurşunsuz Benzin 95,8.1
